old_group	old_target	status	new_group	new_target	profile	mapping	app_file	exclusion_reason
full-profiles	LilyGo_TBeam_1W_room_server-full-logging	built	full-profiles	LilyGo_TBeam_1W_room_server_observer_mqtt	full	LilyGo_TBeam_1W_room_server -> LilyGo_TBeam_1W_room_server_observer_mqtt (mqtt_full)	LilyGo_TBeam_1W_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TBeam_1W_room_server_observer_mqtt-full	built	full-profiles	LilyGo_TBeam_1W_room_server_observer_mqtt	full		LilyGo_TBeam_1W_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TDeck_repeater-full-logging	built	full-profiles	LilyGo_TDeck_repeater	full		LilyGo_TDeck_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TETH_Elite_sx1262_repeater-full-logging	built	full-profiles	LilyGo_TETH_Elite_sx1262_repeater	full		LilyGo_TETH_Elite_sx1262_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TETH_Elite_sx1262_room_server-full-logging	built	full-profiles	LilyGo_TETH_Elite_sx1262_room_server	full		LilyGo_TETH_Elite_sx1262_room_server-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TLora_V2_1_1_6_companion_radio_wifi-full-logging	built	companion	LilyGo_TLora_V2_1_1_6_companion_radio_full	full	LilyGo_TLora_V2_1_1_6_companion_radio_wifi -> LilyGo_TLora_V2_1_1_6_companion_radio_full (full_companion)	LilyGo_TLora_V2_1_1_6_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TLora_V2_1_1_6_repeater-full-logging	built	full-profiles	LilyGo_TLora_V2_1_1_6_repeater	full		LilyGo_TLora_V2_1_1_6_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TLora_V2_1_1_6_repeater_bridge_espnow-full	built	full-profiles	LilyGo_TLora_V2_1_1_6_repeater_bridge_espnow	full		LilyGo_TLora_V2_1_1_6_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TLora_V2_1_1_6_repeater_bridge_espnow-full-logging	built	full-profiles	LilyGo_TLora_V2_1_1_6_repeater_bridge_espnow	full		LilyGo_TLora_V2_1_1_6_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TLora_V2_1_1_6_repeater_bridge_rs232-full-logging	built	full-profiles	LilyGo_TLora_V2_1_1_6_repeater	full	LilyGo_TLora_V2_1_1_6_repeater_bridge_rs232 -> LilyGo_TLora_V2_1_1_6_repeater (rs232)	LilyGo_TLora_V2_1_1_6_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_TLora_V2_1_1_6_room_server-full-logging	built	full-profiles	LilyGo_TLora_V2_1_1_6_room_server	full		LilyGo_TLora_V2_1_1_6_room_server-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_Tlora_C6_repeater_-full-logging	built	full-profiles	LilyGo_Tlora_C6_repeater_	full		LilyGo_Tlora_C6_repeater_-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	LilyGo_Tlora_C6_room_server_-full-logging	built	full-profiles	LilyGo_Tlora_C6_room_server_	full		LilyGo_Tlora_C6_room_server_-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	M5Stack_Unit_C6L_repeater-full-logging	built	full-profiles	M5Stack_Unit_C6L_repeater	full		M5Stack_Unit_C6L_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	M5Stack_Unit_C6L_room_server-full-logging	built	full-profiles	M5Stack_Unit_C6L_room_server	full		M5Stack_Unit_C6L_room_server-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1262_companion_radio_usb-full-logging	built	companion	Meshadventurer_sx1262_companion_radio_full	full	Meshadventurer_sx1262_companion_radio_usb -> Meshadventurer_sx1262_companion_radio_full (full_companion)	Meshadventurer_sx1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1262_repeater-full-logging	built	full-profiles	Meshadventurer_sx1262_repeater	full		Meshadventurer_sx1262_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1262_repeater_bridge_espnow-full	built	full-profiles	Meshadventurer_sx1262_repeater_bridge_espnow	full		Meshadventurer_sx1262_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1262_repeater_bridge_espnow-full-logging	built	full-profiles	Meshadventurer_sx1262_repeater_bridge_espnow	full		Meshadventurer_sx1262_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1262_room_server-full-logging	built	full-profiles	Meshadventurer_sx1262_room_server	full		Meshadventurer_sx1262_room_server-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1268_companion_radio_usb-full-logging	built	companion	Meshadventurer_sx1268_companion_radio_full	full	Meshadventurer_sx1268_companion_radio_usb -> Meshadventurer_sx1268_companion_radio_full (full_companion)	Meshadventurer_sx1268_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1268_repeater-full-logging	built	full-profiles	Meshadventurer_sx1268_repeater	full		Meshadventurer_sx1268_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1268_repeater_bridge_espnow-full	built	full-profiles	Meshadventurer_sx1268_repeater_bridge_espnow	full		Meshadventurer_sx1268_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1268_repeater_bridge_espnow-full-logging	built	full-profiles	Meshadventurer_sx1268_repeater_bridge_espnow	full		Meshadventurer_sx1268_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshadventurer_sx1268_room_server-full-logging	built	full-profiles	Meshadventurer_sx1268_room_server	full		Meshadventurer_sx1268_room_server-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Meshimi_repeater_-full-logging	built	full-profiles	Meshimi_repeater_	full		Meshimi_repeater_-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	RAK_3112_repeater-full-logging	built	full-profiles	RAK_3112_repeater_observer_mqtt	full	RAK_3112_repeater -> RAK_3112_repeater_observer_mqtt (mqtt_full)	RAK_3112_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	RAK_3112_repeater_bridge_espnow-full	built	full-profiles	RAK_3112_repeater_bridge_espnow	full		RAK_3112_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	RAK_3112_repeater_bridge_espnow-full-logging	built	full-profiles	RAK_3112_repeater_bridge_espnow	full		RAK_3112_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	RAK_3112_repeater_bridge_rs232-full-logging	built	full-profiles	RAK_3112_repeater_observer_mqtt	full	RAK_3112_repeater_bridge_rs232 -> RAK_3112_repeater (rs232); RAK_3112_repeater -> RAK_3112_repeater_observer_mqtt (mqtt_full)	RAK_3112_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	RAK_3112_repeater_observer_mqtt-full	built	full-profiles	RAK_3112_repeater_observer_mqtt	full		RAK_3112_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	RAK_3112_room_server-full-logging	built	full-profiles	RAK_3112_room_server_observer_mqtt	full	RAK_3112_room_server -> RAK_3112_room_server_observer_mqtt (mqtt_full)	RAK_3112_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	RAK_3112_room_server_observer_mqtt-full	built	full-profiles	RAK_3112_room_server_observer_mqtt	full		RAK_3112_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	RAK_3112_sensor-full-logging	built	full-profiles	RAK_3112_sensor	full		RAK_3112_sensor-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_logging_repeater-full-logging	built	full-profiles	Station_G2_repeater_observer_mqtt	full	Station_G2_logging_repeater -> Station_G2_repeater (runtime setting); Station_G2_repeater -> Station_G2_repeater_observer_mqtt (mqtt_full)	Station_G2_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_logging_repeater_bridge_espnow-full	built	full-profiles	Station_G2_repeater_bridge_espnow	full	Station_G2_logging_repeater_bridge_espnow -> Station_G2_repeater_bridge_espnow (runtime setting)	Station_G2_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_logging_repeater_bridge_espnow-full-logging	built	full-profiles	Station_G2_repeater_bridge_espnow	full	Station_G2_logging_repeater_bridge_espnow -> Station_G2_repeater_bridge_espnow (runtime setting)	Station_G2_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_repeater-full-logging	built	full-profiles	Station_G2_repeater_observer_mqtt	full	Station_G2_repeater -> Station_G2_repeater_observer_mqtt (mqtt_full)	Station_G2_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_repeater_bridge_espnow-full	built	full-profiles	Station_G2_repeater_bridge_espnow	full		Station_G2_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_repeater_bridge_espnow-full-logging	built	full-profiles	Station_G2_repeater_bridge_espnow	full		Station_G2_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_repeater_observer_mqtt-full	built	full-profiles	Station_G2_repeater_observer_mqtt	full		Station_G2_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_room_server-full-logging	built	full-profiles	Station_G2_room_server_observer_mqtt	full	Station_G2_room_server -> Station_G2_room_server_observer_mqtt (mqtt_full)	Station_G2_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G2_room_server_observer_mqtt-full	built	full-profiles	Station_G2_room_server_observer_mqtt	full		Station_G2_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G3_ESP32_logging_repeater-full-logging	built	full-profiles	Station_G3_ESP32_repeater_observer_mqtt	full	Station_G3_ESP32_logging_repeater -> Station_G3_ESP32_repeater (runtime setting); Station_G3_ESP32_repeater -> Station_G3_ESP32_repeater_observer_mqtt (mqtt_full)	Station_G3_ESP32_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G3_ESP32_repeater-full-logging	built	full-profiles	Station_G3_ESP32_repeater_observer_mqtt	full	Station_G3_ESP32_repeater -> Station_G3_ESP32_repeater_observer_mqtt (mqtt_full)	Station_G3_ESP32_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G3_ESP32_repeater_observer_mqtt-full	built	full-profiles	Station_G3_ESP32_repeater_observer_mqtt	full		Station_G3_ESP32_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G3_ESP32_room_server-full-logging	built	full-profiles	Station_G3_ESP32_room_server_observer_mqtt	full	Station_G3_ESP32_room_server -> Station_G3_ESP32_room_server_observer_mqtt (mqtt_full)	Station_G3_ESP32_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Station_G3_ESP32_room_server_observer_mqtt-full	built	full-profiles	Station_G3_ESP32_room_server_observer_mqtt	full		Station_G3_ESP32_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	T_Beam_S3_Supreme_SX1262_repeater-full-logging	built	full-profiles	T_Beam_S3_Supreme_SX1262_repeater_observer_mqtt	full	T_Beam_S3_Supreme_SX1262_repeater -> T_Beam_S3_Supreme_SX1262_repeater_observer_mqtt (mqtt_full)	T_Beam_S3_Supreme_SX1262_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	T_Beam_S3_Supreme_SX1262_repeater_bridge_espnow-full	built	full-profiles	T_Beam_S3_Supreme_SX1262_repeater_bridge_espnow	full		T_Beam_S3_Supreme_SX1262_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	T_Beam_S3_Supreme_SX1262_repeater_bridge_espnow-full-logging	built	full-profiles	T_Beam_S3_Supreme_SX1262_repeater_bridge_espnow	full		T_Beam_S3_Supreme_SX1262_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	T_Beam_S3_Supreme_SX1262_repeater_observer_mqtt-full	built	full-profiles	T_Beam_S3_Supreme_SX1262_repeater_observer_mqtt	full		T_Beam_S3_Supreme_SX1262_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	T_Beam_S3_Supreme_SX1262_room_server-full-logging	built	full-profiles	T_Beam_S3_Supreme_SX1262_room_server_observer_mqtt	full	T_Beam_S3_Supreme_SX1262_room_server -> T_Beam_S3_Supreme_SX1262_room_server_observer_mqtt (mqtt_full)	T_Beam_S3_Supreme_SX1262_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	T_Beam_S3_Supreme_SX1262_room_server_observer_mqtt-full	built	full-profiles	T_Beam_S3_Supreme_SX1262_room_server_observer_mqtt	full		T_Beam_S3_Supreme_SX1262_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1262_repeater-full-logging	built	full-profiles	Tbeam_SX1262_repeater_observer_mqtt	full	Tbeam_SX1262_repeater -> Tbeam_SX1262_repeater_observer_mqtt (mqtt_full)	Tbeam_SX1262_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1262_repeater_bridge_espnow-full	built	full-profiles	Tbeam_SX1262_repeater_bridge_espnow	full		Tbeam_SX1262_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1262_repeater_bridge_espnow-full-logging	built	full-profiles	Tbeam_SX1262_repeater_bridge_espnow	full		Tbeam_SX1262_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1262_repeater_observer_mqtt-full	built	full-profiles	Tbeam_SX1262_repeater_observer_mqtt	full		Tbeam_SX1262_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1262_room_server-full-logging	built	full-profiles	Tbeam_SX1262_room_server_observer_mqtt	full	Tbeam_SX1262_room_server -> Tbeam_SX1262_room_server_observer_mqtt (mqtt_full)	Tbeam_SX1262_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1262_room_server_observer_mqtt-full	built	full-profiles	Tbeam_SX1262_room_server_observer_mqtt	full		Tbeam_SX1262_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1276_repeater-full-logging	built	full-profiles	Tbeam_SX1276_repeater_observer_mqtt	full	Tbeam_SX1276_repeater -> Tbeam_SX1276_repeater_observer_mqtt (mqtt_full)	Tbeam_SX1276_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1276_repeater_bridge_espnow-full	built	full-profiles	Tbeam_SX1276_repeater_bridge_espnow	full		Tbeam_SX1276_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1276_repeater_bridge_espnow-full-logging	built	full-profiles	Tbeam_SX1276_repeater_bridge_espnow	full		Tbeam_SX1276_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1276_repeater_observer_mqtt-full	built	full-profiles	Tbeam_SX1276_repeater_observer_mqtt	full		Tbeam_SX1276_repeater_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1276_room_server-full-logging	built	full-profiles	Tbeam_SX1276_room_server_observer_mqtt	full	Tbeam_SX1276_room_server -> Tbeam_SX1276_room_server_observer_mqtt (mqtt_full)	Tbeam_SX1276_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tbeam_SX1276_room_server_observer_mqtt-full	built	full-profiles	Tbeam_SX1276_room_server_observer_mqtt	full		Tbeam_SX1276_room_server_observer_mqtt-full-usb-wifi-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tenstar_C3_sx1262_repeater-full-logging	built	full-profiles	Tenstar_C3_sx1262_repeater	full		Tenstar_C3_sx1262_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tenstar_C3_sx1262_repeater_bridge_espnow-full	built	full-profiles	Tenstar_C3_sx1262_repeater_bridge_espnow	full		Tenstar_C3_sx1262_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tenstar_C3_sx1262_repeater_bridge_espnow-full-logging	built	full-profiles	Tenstar_C3_sx1262_repeater_bridge_espnow	full		Tenstar_C3_sx1262_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tenstar_C3_sx1268_repeater-full-logging	built	full-profiles	Tenstar_C3_sx1268_repeater	full		Tenstar_C3_sx1268_repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tenstar_C3_sx1268_repeater_bridge_espnow-full	built	full-profiles	Tenstar_C3_sx1268_repeater_bridge_espnow	full		Tenstar_C3_sx1268_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	Tenstar_C3_sx1268_repeater_bridge_espnow-full-logging	built	full-profiles	Tenstar_C3_sx1268_repeater_bridge_espnow	full		Tenstar_C3_sx1268_repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	ThinkNode_M2_Repeater-full-logging	built	full-profiles	ThinkNode_M2_Repeater	full		ThinkNode_M2_Repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	ThinkNode_M2_Repeater_bridge_espnow-full	built	full-profiles	ThinkNode_M2_Repeater_bridge_espnow	full		ThinkNode_M2_Repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	ThinkNode_M2_Repeater_bridge_espnow-full-logging	built	full-profiles	ThinkNode_M2_Repeater_bridge_espnow	full		ThinkNode_M2_Repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	ThinkNode_M2_room_server-full-logging	built	full-profiles	ThinkNode_M2_room_server	full		ThinkNode_M2_room_server-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	ThinkNode_M5_Repeater-full-logging	built	full-profiles	ThinkNode_M5_Repeater	full		ThinkNode_M5_Repeater-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	ThinkNode_M5_Repeater_bridge_espnow-full	built	full-profiles	ThinkNode_M5_Repeater_bridge_espnow	full		ThinkNode_M5_Repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
full-profiles	ThinkNode_M5_Repeater_bridge_espnow-full-logging	built	full-profiles	ThinkNode_M5_Repeater_bridge_espnow	full		ThinkNode_M5_Repeater_bridge_espnow-full-logging-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
